COUNTY,TOTALCOUNTCONFIRMED,TOTALCOUNTDEATHS,NEWCOUNTCONFIRMED,NEWCOUNTDEATHS,DATE,Long,Lat
San Mateo,1739,75,35,0,2020-05-20,122.3255,37.5630
San Mateo,1791,75,52,0,2020-05-21,122.3255,37.5630
San Mateo,1847,76,56,1,2020-05-22,122.3255,37.5630
San Mateo,1862,76,15,0,2020-05-23,122.3255,37.5630
San Mateo,1925,76,63,0,2020-05-24,122.3255,37.5630
San Mateo,1938,76,13,0,2020-05-25,122.3255,37.5630
San Mateo,1967,82,29,6,2020-05-26,122.3255,37.5630
San Mateo,2045,82,78,0,2020-05-27,122.3255,37.5630
San Mateo,2070,82,25,0,2020-05-28,122.3255,37.5630
San Mateo,2103,84,33,2,2020-05-29,122.3255,37.5630
San Mateo,2129,84,26,0,2020-05-30,122.3255,37.5630
San Mateo,2169,84,40,0,2020-05-31,122.3255,37.5630
San Mateo,2190,84,21,0,2020-06-01,122.3255,37.5630
San Mateo,2203,84,13,0,2020-06-02,122.3255,37.5630
San Mateo,2243,84,40,0,2020-06-03,122.3255,37.5630
San Mateo,2284,84,41,0,2020-06-04,122.3255,37.5630
San Mateo,2331,88,47,4,2020-06-05,122.3255,37.5630
San Mateo,2342,88,11,0,2020-06-06,122.3255,37.5630
San Mateo,2399,88,57,0,2020-06-07,122.3255,37.5630
San Mateo,2431,88,32,0,2020-06-08,122.3255,37.5630
San Mateo,2463,93,32,5,2020-06-09,122.3255,37.5630
San Mateo,2492,93,29,0,2020-06-10,122.3255,37.5630
San Mateo,2499,93,7,0,2020-06-11,122.3255,37.5630
San Mateo,2533,99,34,6,2020-06-12,122.3255,37.5630
San Mateo,2551,99,18,0,2020-06-13,122.3255,37.5630
San Mateo,2571,99,20,0,2020-06-14,122.3255,37.5630
San Mateo,2591,99,20,0,2020-06-15,122.3255,37.5630
San Mateo,2618,99,27,0,2020-06-16,122.3255,37.5630
San Mateo,2649,99,31,0,2020-06-17,122.3255,37.5630
San Mateo,2674,99,25,0,2020-06-18,122.3255,37.5630
San Mateo,2713,103,39,4,2020-06-19,122.3255,37.5630
San Mateo,2755,103,42,0,2020-06-20,122.3255,37.5630
San Mateo,2781,103,26,0,2020-06-21,122.3255,37.5630
San Mateo,2813,103,32,0,2020-06-22,122.3255,37.5630
San Mateo,2907,103,94,0,2020-06-23,122.3255,37.5630
San Mateo,2964,104,57,1,2020-06-24,122.3255,37.5630
San Mateo,3000,104,36,0,2020-06-25,122.3255,37.5630
San Mateo,3063,106,63,2,2020-06-26,122.3255,37.5630
San Mateo,3096,106,33,0,2020-06-27,122.3255,37.5630
San Mateo,3162,106,66,0,2020-06-28,122.3255,37.5630
San Mateo,3249,106,87,0,2020-06-29,122.3255,37.5630
San Mateo,3306,108,57,2,2020-06-30,122.3255,37.5630
San Mateo,3326,108,20,0,2020-07-01,122.3255,37.5630
San Mateo,3390,108,64,0,2020-07-02,122.3255,37.5630
San Mateo,3439,108,49,0,2020-07-03,122.3255,37.5630
San Mateo,3532,108,93,0,2020-07-04,122.3255,37.5630
San Mateo,3575,108,43,0,2020-07-05,122.3255,37.5630
San Mateo,3650,108,75,0,2020-07-06,122.3255,37.5630
San Mateo,3691,111,41,3,2020-07-07,122.3255,37.5630
San Mateo,3733,111,42,0,2020-07-08,122.3255,37.5630
San Mateo,3792,111,59,0,2020-07-09,122.3255,37.5630
San Mateo,3844,112,52,1,2020-07-10,122.3255,37.5630
San Mateo,3956,112,112,0,2020-07-11,122.3255,37.5630
San Mateo,3988,112,32,0,2020-07-12,122.3255,37.5630
San Mateo,4057,112,69,0,2020-07-13,122.3255,37.5630
San Mateo,4173,114,116,2,2020-07-14,122.3255,37.5630
San Mateo,4258,114,85,0,2020-07-15,122.3255,37.5630
San Mateo,4336,114,78,0,2020-07-16,122.3255,37.5630
San Mateo,4407,114,71,0,2020-07-17,122.3255,37.5630
San Mateo,4488,114,81,0,2020-07-18,122.3255,37.5630
San Mateo,4522,114,34,0,2020-07-19,122.3255,37.5630
San Mateo,4609,114,87,0,2020-07-20,122.3255,37.5630
San Mateo,4733,114,124,0,2020-07-21,122.3255,37.5630
San Mateo,4796,114,63,0,2020-07-22,122.3255,37.5630
San Mateo,4895,114,99,0,2020-07-23,122.3255,37.5630
San Mateo,4954,117,59,3,2020-07-24,122.3255,37.5630
San Mateo,5023,117,69,0,2020-07-25,122.3255,37.5630
San Mateo,5078,117,55,0,2020-07-26,122.3255,37.5630
San Mateo,5108,117,30,0,2020-07-27,122.3255,37.5630
San Mateo,5171,118,63,1,2020-07-28,122.3255,37.5630
San Mateo,5305,118,134,0,2020-07-29,122.3255,37.5630
San Mateo,5369,118,64,0,2020-07-30,122.3255,37.5630
San Mateo,5416,119,47,1,2020-07-31,122.3255,37.5630
San Mateo,5520,119,104,0,2020-08-01,122.3255,37.5630
San Mateo,5618,119,98,0,2020-08-02,122.3255,37.5630
San Mateo,5661,119,43,0,2020-08-03,122.3255,37.5630
San Mateo,5690,120,29,1,2020-08-04,122.3255,37.5630
San Mateo,5695,120,5,0,2020-08-05,122.3255,37.5630
San Mateo,5885,120,190,0,2020-08-06,122.3255,37.5630
San Mateo,5948,120,63,0,2020-08-07,122.3255,37.5630
San Mateo,6021,120,73,0,2020-08-08,122.3255,37.5630
San Mateo,6094,120,73,0,2020-08-09,122.3255,37.5630
San Mateo,6222,120,128,0,2020-08-10,122.3255,37.5630
San Mateo,6339,122,117,2,2020-08-11,122.3255,37.5630
San Mateo,6427,122,88,0,2020-08-12,122.3255,37.5630
San Mateo,6503,122,76,0,2020-08-13,122.3255,37.5630
San Mateo,6655,126,152,4,2020-08-14,122.3255,37.5630
San Mateo,6860,126,205,0,2020-08-15,122.3255,37.5630
San Mateo,6942,126,82,0,2020-08-16,122.3255,37.5630
San Mateo,6987,126,45,0,2020-08-17,122.3255,37.5630
San Mateo,7074,127,87,1,2020-08-18,122.3255,37.5630
San Mateo,7146,127,72,0,2020-08-19,122.3255,37.5630
San Mateo,7188,127,42,0,2020-08-20,122.3255,37.5630
San Mateo,7253,128,65,1,2020-08-21,122.3255,37.5630
San Mateo,7361,128,108,0,2020-08-22,122.3255,37.5630
San Mateo,7450,128,89,0,2020-08-23,122.3255,37.5630
San Mateo,7502,128,52,0,2020-08-24,122.3255,37.5630
San Mateo,7636,130,134,2,2020-08-25,122.3255,37.5630
San Mateo,7655,130,19,0,2020-08-26,122.3255,37.5630
San Mateo,7728,130,73,0,2020-08-27,122.3255,37.5630
San Mateo,7783,131,55,1,2020-08-28,122.3255,37.5630
San Mateo,7928,131,145,0,2020-08-29,122.3255,37.5630
San Mateo,8013,131,85,0,2020-08-30,122.3255,37.5630
San Mateo,8065,131,52,0,2020-08-31,122.3255,37.5630
San Mateo,8132,132,67,1,2020-09-01,122.3255,37.5630
San Mateo,8148,132,16,0,2020-09-02,122.3255,37.5630
San Mateo,8211,132,63,0,2020-09-03,122.3255,37.5630
San Mateo,8275,135,64,3,2020-09-04,122.3255,37.5630
San Mateo,8352,135,77,0,2020-09-05,122.3255,37.5630
San Mateo,8387,135,35,0,2020-09-06,122.3255,37.5630
San Mateo,8409,135,22,0,2020-09-07,122.3255,37.5630
San Mateo,8460,136,51,1,2020-09-08,122.3255,37.5630
San Mateo,8478,136,18,0,2020-09-09,122.3255,37.5630
San Mateo,8529,136,51,0,2020-09-10,122.3255,37.5630
San Mateo,8611,139,82,3,2020-09-11,122.3255,37.5630
San Mateo,8759,139,148,0,2020-09-12,122.3255,37.5630
San Mateo,8811,139,52,0,2020-09-13,122.3255,37.5630
San Mateo,8847,139,36,0,2020-09-14,122.3255,37.5630
San Mateo,8895,142,48,3,2020-09-15,122.3255,37.5630
San Mateo,8944,142,49,0,2020-09-16,122.3255,37.5630
San Mateo,8984,142,40,0,2020-09-17,122.3255,37.5630
San Mateo,9062,142,78,0,2020-09-18,122.3255,37.5630
San Mateo,9158,143,96,1,2020-09-19,122.3255,37.5630
San Mateo,9198,143,40,0,2020-09-20,122.3255,37.5630
San Mateo,9239,143,41,0,2020-09-21,122.3255,37.5630
San Mateo,9291,144,52,1,2020-09-22,122.3255,37.5630
San Mateo,9351,144,60,0,2020-09-23,122.3255,37.5630
San Mateo,9376,144,25,0,2020-09-24,122.3255,37.5630
San Mateo,9447,150,71,6,2020-09-25,122.3255,37.5630
San Mateo,9509,150,62,0,2020-09-26,122.3255,37.5630
San Mateo,9566,150,57,0,2020-09-27,122.3255,37.5630
San Mateo,9582,150,16,0,2020-09-28,122.3255,37.5630
San Mateo,9619,150,37,0,2020-09-29,122.3255,37.5630
San Mateo,9634,150,15,0,2020-09-30,122.3255,37.5630
San Mateo,9681,150,47,0,2020-10-01,122.3255,37.5630
San Mateo,9745,152,64,2,2020-10-02,122.3255,37.5630
San Mateo,9822,152,77,0,2020-10-03,122.3255,37.5630
San Mateo,9858,152,36,0,2020-10-04,122.3255,37.5630
San Mateo,9896,152,38,0,2020-10-05,122.3255,37.5630
San Mateo,9934,154,38,2,2020-10-06,122.3255,37.5630
San Mateo,9980,154,46,0,2020-10-07,122.3255,37.5630
San Mateo,10044,154,64,0,2020-10-08,122.3255,37.5630
San Mateo,10140,155,96,1,2020-10-09,122.3255,37.5630
San Mateo,10218,155,78,0,2020-10-10,122.3255,37.5630
San Mateo,10240,155,22,0,2020-10-11,122.3255,37.5630
San Mateo,10262,155,22,0,2020-10-12,122.3255,37.5630
San Mateo,10286,155,24,0,2020-10-13,122.3255,37.5630
San Mateo,10309,155,23,0,2020-10-14,122.3255,37.5630
San Mateo,10340,155,31,0,2020-10-15,122.3255,37.5630
San Mateo,10405,157,65,2,2020-10-16,122.3255,37.5630
San Mateo,10423,157,18,0,2020-10-17,122.3255,37.5630
San Mateo,10503,157,80,0,2020-10-18,122.3255,37.5630
San Mateo,10568,157,65,0,2020-10-19,122.3255,37.5630
San Mateo,10659,157,91,0,2020-10-20,122.3255,37.5630
San Mateo,10730,157,71,0,2020-10-21,122.3255,37.5630
San Mateo,10796,157,66,0,2020-10-22,122.3255,37.5630
San Mateo,10872,159,76,2,2020-10-23,122.3255,37.5630
San Mateo,10942,159,70,0,2020-10-24,122.3255,37.5630
San Mateo,10987,159,45,0,2020-10-25,122.3255,37.5630
San Mateo,11037,159,50,0,2020-10-26,122.3255,37.5630
San Mateo,11074,159,37,0,2020-10-27,122.3255,37.5630
San Mateo,11101,159,27,0,2020-10-28,122.3255,37.5630
San Mateo,11145,159,44,0,2020-10-29,122.3255,37.5630
San Mateo,11207,161,62,2,2020-10-30,122.3255,37.5630
San Mateo,11253,161,46,0,2020-10-31,122.3255,37.5630
San Mateo,11280,161,27,0,2020-11-01,122.3255,37.5630
San Mateo,11328,161,48,0,2020-11-02,122.3255,37.5630
San Mateo,11406,161,78,0,2020-11-03,122.3255,37.5630
San Mateo,11456,161,50,0,2020-11-04,122.3255,37.5630
San Mateo,11535,161,79,0,2020-11-05,122.3255,37.5630
San Mateo,11587,162,52,1,2020-11-06,122.3255,37.5630
San Mateo,11693,162,106,0,2020-11-07,122.3255,37.5630
San Mateo,11783,162,90,0,2020-11-08,122.3255,37.5630
San Mateo,11857,162,74,0,2020-11-09,122.3255,37.5630
San Mateo,11939,165,82,3,2020-11-10,122.3255,37.5630
San Mateo,12008,165,69,0,2020-11-11,122.3255,37.5630
San Mateo,12086,165,78,0,2020-11-12,122.3255,37.5630
San Mateo,12182,168,96,3,2020-11-13,122.3255,37.5630
San Mateo,12293,168,111,0,2020-11-14,122.3255,37.5630
San Mateo,12348,168,55,0,2020-11-15,122.3255,37.5630
San Mateo,12398,168,50,0,2020-11-16,122.3255,37.5630
San Mateo,12491,168,93,0,2020-11-17,122.3255,37.5630
San Mateo,12631,168,140,0,2020-11-18,122.3255,37.5630
San Mateo,12714,168,83,0,2020-11-19,122.3255,37.5630
San Mateo,12980,169,266,1,2020-11-20,122.3255,37.5630
San Mateo,13138,169,158,0,2020-11-21,122.3255,37.5630
San Mateo,13228,169,90,0,2020-11-22,122.3255,37.5630
San Mateo,13364,169,136,0,2020-11-23,122.3255,37.5630
San Mateo,13558,170,194,1,2020-11-24,122.3255,37.5630
San Mateo,13614,170,56,0,2020-11-25,122.3255,37.5630
San Mateo,13715,170,101,0,2020-11-26,122.3255,37.5630
San Mateo,13872,170,157,0,2020-11-27,122.3255,37.5630
San Mateo,14040,170,168,0,2020-11-28,122.3255,37.5630
San Mateo,14177,170,137,0,2020-11-29,122.3255,37.5630
San Mateo,14276,170,99,0,2020-11-30,122.3255,37.5630
San Mateo,14495,170,219,0,2020-12-01,122.3255,37.5630
San Mateo,14757,170,262,0,2020-12-02,122.3255,37.5630
San Mateo,14909,170,152,0,2020-12-03,122.3255,37.5630
San Mateo,15112,176,203,6,2020-12-04,122.3255,37.5630
San Mateo,15512,176,400,0,2020-12-05,122.3255,37.5630
San Mateo,15855,176,343,0,2020-12-06,122.3255,37.5630
San Mateo,16029,176,174,0,2020-12-07,122.3255,37.5630
San Mateo,16305,177,276,1,2020-12-08,122.3255,37.5630
San Mateo,16422,177,117,0,2020-12-09,122.3255,37.5630
San Mateo,16701,177,279,0,2020-12-10,122.3255,37.5630
San Mateo,17240,179,539,2,2020-12-11,122.3255,37.5630
San Mateo,17574,179,334,0,2020-12-12,122.3255,37.5630
San Mateo,18090,179,516,0,2020-12-13,122.3255,37.5630
San Mateo,18361,179,271,0,2020-12-14,122.3255,37.5630
San Mateo,18907,183,546,4,2020-12-15,122.3255,37.5630
San Mateo,19292,183,385,0,2020-12-16,122.3255,37.5630
San Mateo,19647,183,355,0,2020-12-17,122.3255,37.5630
San Mateo,19971,198,324,15,2020-12-18,122.3255,37.5630
San Mateo,20393,198,422,0,2020-12-19,122.3255,37.5630
San Mateo,20764,198,371,0,2020-12-20,122.3255,37.5630
San Mateo,21035,198,271,0,2020-12-21,122.3255,37.5630
San Mateo,21382,203,347,5,2020-12-22,122.3255,37.5630
San Mateo,21780,203,398,0,2020-12-23,122.3255,37.5630
San Mateo,22093,212,313,9,2020-12-24,122.3255,37.5630
San Mateo,22568,212,475,0,2020-12-25,122.3255,37.5630
San Mateo,22908,212,340,0,2020-12-26,122.3255,37.5630
San Mateo,23136,212,228,0,2020-12-27,122.3255,37.5630
San Mateo,23467,212,331,0,2020-12-28,122.3255,37.5630
San Mateo,23773,217,306,5,2020-12-29,122.3255,37.5630
San Mateo,24042,217,269,0,2020-12-30,122.3255,37.5630
San Mateo,24570,227,528,10,2020-12-31,122.3255,37.5630
San Mateo,25041,227,471,0,2021-01-01,122.3255,37.5630
San Mateo,25483,227,442,0,2021-01-02,122.3255,37.5630
San Mateo,25767,227,284,0,2021-01-03,122.3255,37.5630
San Mateo,26150,227,383,0,2021-01-04,122.3255,37.5630
San Mateo,26486,234,336,7,2021-01-05,122.3255,37.5630
San Mateo,27050,234,564,0,2021-01-06,122.3255,37.5630
San Mateo,27494,234,444,0,2021-01-07,122.3255,37.5630
San Mateo,28072,255,578,21,2021-01-08,122.3255,37.5630
San Mateo,28512,255,440,0,2021-01-09,122.3255,37.5630
San Mateo,28972,255,460,0,2021-01-10,122.3255,37.5630
San Mateo,29355,255,383,0,2021-01-11,122.3255,37.5630
San Mateo,29747,268,392,13,2021-01-12,122.3255,37.5630
San Mateo,30195,268,448,0,2021-01-13,122.3255,37.5630
San Mateo,30694,268,499,0,2021-01-14,122.3255,37.5630
San Mateo,31291,294,597,26,2021-01-15,122.3255,37.5630
San Mateo,31805,294,514,0,2021-01-16,122.3255,37.5630
San Mateo,32186,294,381,0,2021-01-17,122.3255,37.5630
San Mateo,32515,294,329,0,2021-01-18,122.3255,37.5630
San Mateo,32730,309,215,15,2021-01-19,122.3255,37.5630
San Mateo,32929,309,199,0,2021-01-20,122.3255,37.5630
San Mateo,33156,309,227,0,2021-01-21,122.3255,37.5630
San Mateo,33401,340,245,31,2021-01-22,122.3255,37.5630
San Mateo,33696,340,295,0,2021-01-23,122.3255,37.5630
San Mateo,33956,340,260,0,2021-01-24,122.3255,37.5630
San Mateo,34187,340,231,0,2021-01-25,122.3255,37.5630
San Mateo,34441,356,254,16,2021-01-26,122.3255,37.5630
San Mateo,34619,356,178,0,2021-01-27,122.3255,37.5630
San Mateo,34931,356,312,0,2021-01-28,122.3255,37.5630
San Mateo,35223,382,292,26,2021-01-29,122.3255,37.5630
San Mateo,35451,382,228,0,2021-01-30,122.3255,37.5630
San Mateo,35659,382,208,0,2021-01-31,122.3255,37.5630
San Mateo,35843,382,184,0,2021-02-01,122.3255,37.5630
San Mateo,36004,395,161,13,2021-02-02,122.3255,37.5630
San Mateo,36227,395,223,0,2021-02-03,122.3255,37.5630
San Mateo,36437,395,210,0,2021-02-04,122.3255,37.5630
San Mateo,36582,436,145,41,2021-02-05,122.3255,37.5630
San Mateo,36824,436,242,0,2021-02-06,122.3255,37.5630
San Mateo,36984,436,160,0,2021-02-07,122.3255,37.5630
San Mateo,37084,436,100,0,2021-02-08,122.3255,37.5630
San Mateo,37227,447,143,11,2021-02-09,122.3255,37.5630
San Mateo,37323,447,96,0,2021-02-10,122.3255,37.5630
San Mateo,37439,447,116,0,2021-02-11,122.3255,37.5630
San Mateo,37560,474,121,27,2021-02-12,122.3255,37.5630
San Mateo,37745,474,185,0,2021-02-13,122.3255,37.5630
San Mateo,37859,474,114,0,2021-02-14,122.3255,37.5630
San Mateo,37969,474,110,0,2021-02-15,122.3255,37.5630
San Mateo,38041,481,72,7,2021-02-16,122.3255,37.5630
San Mateo,38124,481,83,0,2021-02-17,122.3255,37.5630
San Mateo,38185,481,61,0,2021-02-18,122.3255,37.5630
San Mateo,38256,497,71,16,2021-02-19,122.3255,37.5630
San Mateo,38371,497,115,0,2021-02-20,122.3255,37.5630
San Mateo,38448,497,77,0,2021-02-21,122.3255,37.5630
San Mateo,38542,497,94,0,2021-02-22,122.3255,37.5630
San Mateo,38662,502,120,5,2021-02-23,122.3255,37.5630
San Mateo,38763,502,101,0,2021-02-24,122.3255,37.5630
San Mateo,38872,502,109,0,2021-02-25,122.3255,37.5630
San Mateo,38922,515,50,13,2021-02-26,122.3255,37.5630
San Mateo,38998,515,76,0,2021-02-27,122.3255,37.5630
San Mateo,39059,515,61,0,2021-02-28,122.3255,37.5630
San Mateo,39096,515,37,0,2021-03-01,122.3255,37.5630
San Mateo,39148,521,52,6,2021-03-02,122.3255,37.5630
San Mateo,39189,521,41,0,2021-03-03,122.3255,37.5630
San Mateo,39225,521,36,0,2021-03-04,122.3255,37.5630
San Mateo,39305,525,80,4,2021-03-05,122.3255,37.5630
San Mateo,39384,525,79,0,2021-03-06,122.3255,37.5630
San Mateo,39436,525,52,0,2021-03-07,122.3255,37.5630
San Mateo,39492,525,56,0,2021-03-08,122.3255,37.5630
San Mateo,39535,525,43,0,2021-03-09,122.3255,37.5630
San Mateo,39571,525,36,0,2021-03-10,122.3255,37.5630
San Mateo,39590,528,19,3,2021-03-11,122.3255,37.5630
Santa Barbara,2,0,2,0,2020-03-18,119.6982,34.4208
Santa Barbara,5,0,3,0,2020-03-19,119.6982,34.4208
Santa Barbara,7,0,2,0,2020-03-20,119.6982,34.4208
Santa Barbara,8,0,1,0,2020-03-21,119.6982,34.4208
Santa Barbara,16,0,8,0,2020-03-22,119.6982,34.4208
Santa Barbara,18,0,2,0,2020-03-23,119.6982,34.4208
Santa Barbara,20,0,2,0,2020-03-24,119.6982,34.4208
Santa Barbara,25,0,5,0,2020-03-25,119.6982,34.4208
Santa Barbara,33,0,8,0,2020-03-26,119.6982,34.4208
Santa Barbara,37,0,4,0,2020-03-27,119.6982,34.4208
Santa Barbara,49,0,12,0,2020-03-28,119.6982,34.4208
Santa Barbara,52,0,3,0,2020-03-29,119.6982,34.4208
Santa Barbara,79,0,27,0,2020-03-30,119.6982,34.4208
Santa Barbara,89,0,10,0,2020-03-31,119.6982,34.4208
Santa Barbara,103,0,14,0,2020-04-01,119.6982,34.4208
Santa Barbara,125,1,22,1,2020-04-02,119.6982,34.4208
Santa Barbara,154,1,29,0,2020-04-03,119.6982,34.4208
Santa Barbara,167,1,13,0,2020-04-04,119.6982,34.4208
Santa Barbara,171,1,4,0,2020-04-05,119.6982,34.4208
Santa Barbara,189,2,18,1,2020-04-06,119.6982,34.4208
Santa Barbara,209,2,20,0,2020-04-07,119.6982,34.4208
Santa Barbara,221,2,12,0,2020-04-08,119.6982,34.4208
Santa Barbara,232,2,11,0,2020-04-09,119.6982,34.4208
Santa Barbara,254,2,22,0,2020-04-10,119.6982,34.4208
Santa Barbara,258,2,4,0,2020-04-11,119.6982,34.4208
Santa Barbara,261,2,3,0,2020-04-12,119.6982,34.4208
Santa Barbara,271,2,10,0,2020-04-13,119.6982,34.4208
Santa Barbara,292,2,21,0,2020-04-14,119.6982,34.4208
Santa Barbara,317,2,25,0,2020-04-15,119.6982,34.4208
Santa Barbara,331,2,14,0,2020-04-16,119.6982,34.4208
Santa Barbara,349,3,18,1,2020-04-17,119.6982,34.4208
Santa Barbara,372,4,23,1,2020-04-18,119.6982,34.4208
Santa Barbara,377,4,5,0,2020-04-19,119.6982,34.4208
Santa Barbara,388,4,11,0,2020-04-20,119.6982,34.4208
Santa Barbara,414,5,26,1,2020-04-21,119.6982,34.4208
Santa Barbara,437,5,23,0,2020-04-22,119.6982,34.4208
Santa Barbara,445,5,8,0,2020-04-23,119.6982,34.4208
Santa Barbara,450,6,5,1,2020-04-24,119.6982,34.4208
Santa Barbara,457,7,7,1,2020-04-25,119.6982,34.4208
Santa Barbara,464,7,7,0,2020-04-26,119.6982,34.4208
Santa Barbara,466,7,2,0,2020-04-27,119.6982,34.4208
Santa Barbara,469,7,3,0,2020-04-28,119.6982,34.4208
Santa Barbara,477,8,8,1,2020-04-29,119.6982,34.4208
Santa Barbara,490,8,13,0,2020-04-30,119.6982,34.4208
Santa Barbara,499,8,9,0,2020-05-01,119.6982,34.4208
Santa Barbara,506,8,7,0,2020-05-02,119.6982,34.4208
Santa Barbara,512,8,6,0,2020-05-03,119.6982,34.4208
Santa Barbara,524,9,12,1,2020-05-04,119.6982,34.4208
Santa Barbara,541,10,17,1,2020-05-05,119.6982,34.4208
Santa Barbara,565,11,24,1,2020-05-06,119.6982,34.4208
Santa Barbara,720,11,155,0,2020-05-07,119.6982,34.4208
Santa Barbara,1054,11,334,0,2020-05-08,119.6982,34.4208
Santa Barbara,1245,11,191,0,2020-05-09,119.6982,34.4208
Santa Barbara,1323,11,78,0,2020-05-10,119.6982,34.4208
Santa Barbara,1372,11,49,0,2020-05-11,119.6982,34.4208
Santa Barbara,1377,11,5,0,2020-05-12,119.6982,34.4208
Santa Barbara,1382,11,5,0,2020-05-13,119.6982,34.4208
Santa Barbara,1395,11,13,0,2020-05-14,119.6982,34.4208
Santa Barbara,1409,11,14,0,2020-05-15,119.6982,34.4208
Santa Barbara,1422,11,13,0,2020-05-16,119.6982,34.4208
Santa Barbara,1457,11,35,0,2020-05-17,119.6982,34.4208
Santa Barbara,1501,11,44,0,2020-05-18,119.6982,34.4208
Santa Barbara,1521,11,20,0,2020-05-19,119.6982,34.4208
Santa Barbara,1524,11,3,0,2020-05-20,119.6982,34.4208
Santa Barbara,1541,11,17,0,2020-05-21,119.6982,34.4208
Santa Barbara,1554,12,13,1,2020-05-22,119.6982,34.4208
Santa Barbara,1566,12,12,0,2020-05-23,119.6982,34.4208
Santa Barbara,1573,12,7,0,2020-05-24,119.6982,34.4208
Santa Barbara,1590,12,17,0,2020-05-25,119.6982,34.4208
Santa Barbara,1590,12,0,0,2020-05-26,119.6982,34.4208
Santa Barbara,1629,12,39,0,2020-05-27,119.6982,34.4208
Santa Barbara,1642,12,13,0,2020-05-28,119.6982,34.4208
Santa Barbara,1656,12,14,0,2020-05-29,119.6982,34.4208
Santa Barbara,1660,12,4,0,2020-05-30,119.6982,34.4208
Santa Barbara,1662,12,2,0,2020-05-31,119.6982,34.4208
Santa Barbara,1671,12,9,0,2020-06-01,119.6982,34.4208
Santa Barbara,1703,14,32,2,2020-06-02,119.6982,34.4208
Santa Barbara,1722,14,19,0,2020-06-03,119.6982,34.4208
Santa Barbara,1750,14,28,0,2020-06-04,119.6982,34.4208
Santa Barbara,1795,15,45,1,2020-06-05,119.6982,34.4208
Santa Barbara,1815,15,20,0,2020-06-06,119.6982,34.4208
Santa Barbara,1818,15,3,0,2020-06-07,119.6982,34.4208
Santa Barbara,1824,15,6,0,2020-06-08,119.6982,34.4208
Santa Barbara,1854,15,30,0,2020-06-09,119.6982,34.4208
Santa Barbara,1878,16,24,1,2020-06-10,119.6982,34.4208
Santa Barbara,1895,16,17,0,2020-06-11,119.6982,34.4208
Santa Barbara,1969,16,74,0,2020-06-12,119.6982,34.4208
Santa Barbara,1999,18,30,2,2020-06-13,119.6982,34.4208
Santa Barbara,2049,18,50,0,2020-06-14,119.6982,34.4208
Santa Barbara,2054,18,5,0,2020-06-15,119.6982,34.4208
Santa Barbara,2090,21,36,3,2020-06-16,119.6982,34.4208
Santa Barbara,2147,22,57,1,2020-06-17,119.6982,34.4208
Santa Barbara,2201,22,54,0,2020-06-18,119.6982,34.4208
Santa Barbara,2284,22,83,0,2020-06-19,119.6982,34.4208
Santa Barbara,2358,22,74,0,2020-06-20,119.6982,34.4208
Santa Barbara,2430,22,72,0,2020-06-21,119.6982,34.4208
Santa Barbara,2447,27,17,5,2020-06-22,119.6982,34.4208
Santa Barbara,2498,27,51,0,2020-06-23,119.6982,34.4208
Santa Barbara,2569,27,71,0,2020-06-24,119.6982,34.4208
Santa Barbara,2633,28,64,1,2020-06-25,119.6982,34.4208
